swap_id,source_name,target_name,swap_file,source_file,target_file,similarity,fooled_045,fooled_060
1713,Jacques_Rogge,Edmund_Stoiber,swap_Jacques_Rogge_0004_in_Edmund_Stoiber_0005.jpg,Jacques_Rogge_0004.jpg,Edmund_Stoiber_0005.jpg,0.793311,1,1
1714,Gregory_Hines,Mian_Khursheed_Mehmood_Kasuri,swap_Gregory_Hines_0002_in_Mian_Khursheed_Mehmood_Kasuri_0004.jpg,Gregory_Hines_0002.jpg,Mian_Khursheed_Mehmood_Kasuri_0004.jpg,0.816548,1,1
1715,Robby_Ginepri,Carolyn_Dawn_Johnson,swap_Robby_Ginepri_0002_in_Carolyn_Dawn_Johnson_0001.jpg,Robby_Ginepri_0002.jpg,Carolyn_Dawn_Johnson_0001.jpg,0.710888,1,1
1716,Dai_Bachtiar,Greg_Gilbert,swap_Dai_Bachtiar_0001_in_Greg_Gilbert_0001.jpg,Dai_Bachtiar_0001.jpg,Greg_Gilbert_0001.jpg,0.845463,1,1
1717,Peter_Bacanovic,Mitchell_Daniels,swap_Peter_Bacanovic_0001_in_Mitchell_Daniels_0002.jpg,Peter_Bacanovic_0001.jpg,Mitchell_Daniels_0002.jpg,0.781272,1,1
1718,Michel_Duclos,Jeffrey_Jones,swap_Michel_Duclos_0002_in_Jeffrey_Jones_0002.jpg,Michel_Duclos_0002.jpg,Jeffrey_Jones_0002.jpg,0.810926,1,1
1719,Christopher_Walken,Sam_Bith,swap_Christopher_Walken_0003_in_Sam_Bith_0003.jpg,Christopher_Walken_0003.jpg,Sam_Bith_0003.jpg,0.798173,1,1
1720,GL_Peiris,David_Nalbandian,swap_GL_Peiris_0001_in_David_Nalbandian_0005.jpg,GL_Peiris_0001.jpg,David_Nalbandian_0005.jpg,0.712773,1,1
1721,Paul_Pierce,Javier_Solana,swap_Paul_Pierce_0002_in_Javier_Solana_0001.jpg,Paul_Pierce_0002.jpg,Javier_Solana_0001.jpg,0.671721,1,1
1722,Charlton_Heston,Allen_Iverson,swap_Charlton_Heston_0004_in_Allen_Iverson_0001.jpg,Charlton_Heston_0004.jpg,Allen_Iverson_0001.jpg,0.574650,1,0
1723,Camilla_Parker_Bowles,John_McCallum,swap_Camilla_Parker_Bowles_0001_in_John_McCallum_0001.jpg,Camilla_Parker_Bowles_0001.jpg,John_McCallum_0001.jpg,0.800331,1,1
1724,Kathryn_Bigelow,John_Timoney,swap_Kathryn_Bigelow_0001_in_John_Timoney_0002.jpg,Kathryn_Bigelow_0001.jpg,John_Timoney_0002.jpg,0.761531,1,1
1725,Paula_Radcliffe,Jennifer_Thompson,swap_Paula_Radcliffe_0003_in_Jennifer_Thompson_0002.jpg,Paula_Radcliffe_0003.jpg,Jennifer_Thompson_0002.jpg,0.755389,1,1
1726,Zhang_Wenkang,Ed_Smart,swap_Zhang_Wenkang_0001_in_Ed_Smart_0002.jpg,Zhang_Wenkang_0001.jpg,Ed_Smart_0002.jpg,0.645441,1,1
1727,Muhammad_Saeed_al-Sahhaf,Cherie_Blair,swap_Muhammad_Saeed_al-Sahhaf_0001_in_Cherie_Blair_0004.jpg,Muhammad_Saeed_al-Sahhaf_0001.jpg,Cherie_Blair_0004.jpg,0.693193,1,1
1728,Brian_Heidik,Laura_Hernandez,swap_Brian_Heidik_0002_in_Laura_Hernandez_0002.jpg,Brian_Heidik_0002.jpg,Laura_Hernandez_0002.jpg,0.806143,1,1
1729,Li_Zhaoxing,Fernando_Vargas,swap_Li_Zhaoxing_0004_in_Fernando_Vargas_0002.jpg,Li_Zhaoxing_0004.jpg,Fernando_Vargas_0002.jpg,0.024229,0,0
1730,Paula_Zahn,George_Roy_Hill,swap_Paula_Zahn_0002_in_George_Roy_Hill_0002.jpg,Paula_Zahn_0002.jpg,George_Roy_Hill_0002.jpg,0.819848,1,1
1731,Diana_Taurasi,Saburo_Kawabuchi,swap_Diana_Taurasi_0002_in_Saburo_Kawabuchi_0002.jpg,Diana_Taurasi_0002.jpg,Saburo_Kawabuchi_0002.jpg,0.739349,1,1
1732,Larry_Lucchino,Lynn_Redgrave,swap_Larry_Lucchino_0001_in_Lynn_Redgrave_0001.jpg,Larry_Lucchino_0001.jpg,Lynn_Redgrave_0001.jpg,0.756138,1,1
1733,Lionel_Richie,Carlos_Ruiz,swap_Lionel_Richie_0002_in_Carlos_Ruiz_0002.jpg,Lionel_Richie_0002.jpg,Carlos_Ruiz_0002.jpg,0.770534,1,1
1734,Lech_Walesa,David_Myers,swap_Lech_Walesa_0002_in_David_Myers_0002.jpg,Lech_Walesa_0002.jpg,David_Myers_0002.jpg,0.772236,1,1
1735,Patrick_McEnroe,Naomi_Watts,swap_Patrick_McEnroe_0001_in_Naomi_Watts_0017.jpg,Patrick_McEnroe_0001.jpg,Naomi_Watts_0017.jpg,0.723148,1,1
1736,Bud_Selig,Jose_Mourinho,swap_Bud_Selig_0001_in_Jose_Mourinho_0002.jpg,Bud_Selig_0001.jpg,Jose_Mourinho_0002.jpg,0.766140,1,1
1737,Mikhail_Wehbe,Reese_Witherspoon,swap_Mikhail_Wehbe_0001_in_Reese_Witherspoon_0003.jpg,Mikhail_Wehbe_0001.jpg,Reese_Witherspoon_0003.jpg,0.749508,1,1
1738,Michael_Ballack,Lech_Walesa,swap_Michael_Ballack_0002_in_Lech_Walesa_0002.jpg,Michael_Ballack_0002.jpg,Lech_Walesa_0002.jpg,0.684397,1,1
1739,Frank_Griswold,Pete_Carroll,swap_Frank_Griswold_0001_in_Pete_Carroll_0003.jpg,Frank_Griswold_0001.jpg,Pete_Carroll_0003.jpg,0.765351,1,1
1740,Dale_Earnhardt_Jr,Lucy_Liu,swap_Dale_Earnhardt_Jr_0004_in_Lucy_Liu_0001.jpg,Dale_Earnhardt_Jr_0004.jpg,Lucy_Liu_0001.jpg,0.737173,1,1
1741,Jay_Rasulo,Elisabeth_Schumacher,swap_Jay_Rasulo_0002_in_Elisabeth_Schumacher_0002.jpg,Jay_Rasulo_0002.jpg,Elisabeth_Schumacher_0002.jpg,0.701298,1,1
1742,Muhammad_Ali,Vanessa_Redgrave,swap_Muhammad_Ali_0006_in_Vanessa_Redgrave_0005.jpg,Muhammad_Ali_0006.jpg,Vanessa_Redgrave_0005.jpg,0.849330,1,1
1743,Ruben_Studdard,Francis_Mer,swap_Ruben_Studdard_0001_in_Francis_Mer_0001.jpg,Ruben_Studdard_0001.jpg,Francis_Mer_0001.jpg,0.762453,1,1
1744,Steve_Park,Scott_Rudin,swap_Steve_Park_0002_in_Scott_Rudin_0001.jpg,Steve_Park_0002.jpg,Scott_Rudin_0001.jpg,0.714517,1,1
1745,Omar_Sharif,Owen_Wilson,swap_Omar_Sharif_0004_in_Owen_Wilson_0002.jpg,Omar_Sharif_0004.jpg,Owen_Wilson_0002.jpg,0.742035,1,1
1746,Mikhail_Gorbachev,Brian_Heidik,swap_Mikhail_Gorbachev_0002_in_Brian_Heidik_0001.jpg,Mikhail_Gorbachev_0002.jpg,Brian_Heidik_0001.jpg,0.750428,1,1
1747,Hugo_Chavez,Jose_Sarney,swap_Hugo_Chavez_0009_in_Jose_Sarney_0003.jpg,Hugo_Chavez_0009.jpg,Jose_Sarney_0003.jpg,0.178798,0,0
1748,Carlo_Ancelotti,Roger_Clemens,swap_Carlo_Ancelotti_0003_in_Roger_Clemens_0002.jpg,Carlo_Ancelotti_0003.jpg,Roger_Clemens_0002.jpg,0.667872,1,1
1749,James_Kopp,Marc-Andre_Fleury,swap_James_Kopp_0001_in_Marc-Andre_Fleury_0001.jpg,James_Kopp_0001.jpg,Marc-Andre_Fleury_0001.jpg,0.715092,1,1
1750,Eric_Clapton,Zarai_Toledo,swap_Eric_Clapton_0001_in_Zarai_Toledo_0001.jpg,Eric_Clapton_0001.jpg,Zarai_Toledo_0001.jpg,0.689664,1,1
1751,Thomas_Birmingham,Clara_Harris,swap_Thomas_Birmingham_0001_in_Clara_Harris_0004.jpg,Thomas_Birmingham_0001.jpg,Clara_Harris_0004.jpg,0.831473,1,1
1752,Meryl_Streep,Hashim_Thaci,swap_Meryl_Streep_0007_in_Hashim_Thaci_0002.jpg,Meryl_Streep_0007.jpg,Hashim_Thaci_0002.jpg,0.765064,1,1
1753,Doug_Melvin,Elena_Bovina,swap_Doug_Melvin_0003_in_Elena_Bovina_0002.jpg,Doug_Melvin_0003.jpg,Elena_Bovina_0002.jpg,0.778251,1,1
1754,Hichiro_Naemura,Nadine_Vinzens,swap_Hichiro_Naemura_0002_in_Nadine_Vinzens_0002.jpg,Hichiro_Naemura_0002.jpg,Nadine_Vinzens_0002.jpg,0.631872,1,1
1755,Sergey_Lavrov,Jean-Pierre_Raffarin,swap_Sergey_Lavrov_0002_in_Jean-Pierre_Raffarin_0005.jpg,Sergey_Lavrov_0002.jpg,Jean-Pierre_Raffarin_0005.jpg,0.780036,1,1
1756,Adrian_Nastase,Paul_McNulty,swap_Adrian_Nastase_0002_in_Paul_McNulty_0001.jpg,Adrian_Nastase_0002.jpg,Paul_McNulty_0001.jpg,0.788555,1,1
1757,Hector_Babenco,Atal_Bihari_Vajpayee,swap_Hector_Babenco_0002_in_Atal_Bihari_Vajpayee_0018.jpg,Hector_Babenco_0002.jpg,Atal_Bihari_Vajpayee_0018.jpg,0.729796,1,1
1758,Arantxa_Sanchez-Vicario,Aaron_Sorkin,swap_Arantxa_Sanchez-Vicario_0002_in_Aaron_Sorkin_0001.jpg,Arantxa_Sanchez-Vicario_0002.jpg,Aaron_Sorkin_0001.jpg,0.812454,1,1
1759,Guy_Ritchie,Alvaro_Silva_Calderon,swap_Guy_Ritchie_0001_in_Alvaro_Silva_Calderon_0004.jpg,Guy_Ritchie_0001.jpg,Alvaro_Silva_Calderon_0004.jpg,0.783006,1,1
1760,Sally_Kirkland,OJ_Simpson,swap_Sally_Kirkland_0004_in_OJ_Simpson_0002.jpg,Sally_Kirkland_0004.jpg,OJ_Simpson_0002.jpg,0.773177,1,1
1761,Scott_Rudin,John_Mayer,swap_Scott_Rudin_0002_in_John_Mayer_0002.jpg,Scott_Rudin_0002.jpg,John_Mayer_0002.jpg,0.714221,1,1
1762,Kevin_Stallings,Michelle_Kwan,swap_Kevin_Stallings_0001_in_Michelle_Kwan_0003.jpg,Kevin_Stallings_0001.jpg,Michelle_Kwan_0003.jpg,0.828698,1,1
1763,Lino_Oviedo,Christine_Ebersole,swap_Lino_Oviedo_0001_in_Christine_Ebersole_0002.jpg,Lino_Oviedo_0001.jpg,Christine_Ebersole_0002.jpg,0.063364,0,0
1764,Jesse_James_Leija,Julie_Taymor,swap_Jesse_James_Leija_0001_in_Julie_Taymor_0002.jpg,Jesse_James_Leija_0001.jpg,Julie_Taymor_0002.jpg,0.761671,1,1
1765,Robbie_Fowler,Charles_Bronson,swap_Robbie_Fowler_0001_in_Charles_Bronson_0001.jpg,Robbie_Fowler_0001.jpg,Charles_Bronson_0001.jpg,0.764074,1,1
1766,Benjamin_Netanyahu,Rebecca_Romijn-Stamos,swap_Benjamin_Netanyahu_0001_in_Rebecca_Romijn-Stamos_0002.jpg,Benjamin_Netanyahu_0001.jpg,Rebecca_Romijn-Stamos_0002.jpg,0.753568,1,1
1767,Sharon_Frey,Lyle_Vanclief,swap_Sharon_Frey_0002_in_Lyle_Vanclief_0001.jpg,Sharon_Frey_0002.jpg,Lyle_Vanclief_0001.jpg,0.788789,1,1
1768,Binyamin_Ben-Eliezer,Christian_Wulff,swap_Binyamin_Ben-Eliezer_0006_in_Christian_Wulff_0002.jpg,Binyamin_Ben-Eliezer_0006.jpg,Christian_Wulff_0002.jpg,0.770012,1,1
1769,Laura_Hernandez,Vicente_Fernandez,swap_Laura_Hernandez_0002_in_Vicente_Fernandez_0005.jpg,Laura_Hernandez_0002.jpg,Vicente_Fernandez_0005.jpg,0.734444,1,1
1770,Denzel_Washington,Lars_Von_Trier,swap_Denzel_Washington_0005_in_Lars_Von_Trier_0002.jpg,Denzel_Washington_0005.jpg,Lars_Von_Trier_0002.jpg,0.059205,0,0
1771,Mike_Montgomery,Zoran_Djindjic,swap_Mike_Montgomery_0002_in_Zoran_Djindjic_0004.jpg,Mike_Montgomery_0002.jpg,Zoran_Djindjic_0004.jpg,0.740943,1,1
1772,Jennifer_Rodriguez,Eve_Pelletier,swap_Jennifer_Rodriguez_0001_in_Eve_Pelletier_0002.jpg,Jennifer_Rodriguez_0001.jpg,Eve_Pelletier_0002.jpg,0.539167,1,0
1773,Patrick_Roy,Adrian_McPherson,swap_Patrick_Roy_0002_in_Adrian_McPherson_0001.jpg,Patrick_Roy_0002.jpg,Adrian_McPherson_0001.jpg,0.712003,1,1
1774,Scott_Sullivan,Marieta_Chrousala,swap_Scott_Sullivan_0002_in_Marieta_Chrousala_0002.jpg,Scott_Sullivan_0002.jpg,Marieta_Chrousala_0002.jpg,0.757979,1,1
1775,Michelle_Rodriguez,Natalie_Cole,swap_Michelle_Rodriguez_0002_in_Natalie_Cole_0001.jpg,Michelle_Rodriguez_0002.jpg,Natalie_Cole_0001.jpg,0.767309,1,1
1776,Anders_Fogh_Rasmussen,Mukesh_Ambani,swap_Anders_Fogh_Rasmussen_0004_in_Mukesh_Ambani_0003.jpg,Anders_Fogh_Rasmussen_0004.jpg,Mukesh_Ambani_0003.jpg,0.779617,1,1
1777,Jo_Dee_Messina,Carlos_Ruiz,swap_Jo_Dee_Messina_0002_in_Carlos_Ruiz_0003.jpg,Jo_Dee_Messina_0002.jpg,Carlos_Ruiz_0003.jpg,0.746015,1,1
1778,Bill_Graham,Chuck_Amato,swap_Bill_Graham_0009_in_Chuck_Amato_0002.jpg,Bill_Graham_0009.jpg,Chuck_Amato_0002.jpg,0.755286,1,1
1779,Lenny_Wilkens,Martin_McGuinness,swap_Lenny_Wilkens_0001_in_Martin_McGuinness_0005.jpg,Lenny_Wilkens_0001.jpg,Martin_McGuinness_0005.jpg,0.776594,1,1
1780,Paul_Kagame,Bob_Geldof,swap_Paul_Kagame_0001_in_Bob_Geldof_0002.jpg,Paul_Kagame_0001.jpg,Bob_Geldof_0002.jpg,0.761487,1,1
1781,Placido_Domingo,Steven_Seagal,swap_Placido_Domingo_0003_in_Steven_Seagal_0001.jpg,Placido_Domingo_0003.jpg,Steven_Seagal_0001.jpg,0.786097,1,1
1782,Rod_Blagojevich,Prince_Willem-Alexander,swap_Rod_Blagojevich_0002_in_Prince_Willem-Alexander_0003.jpg,Rod_Blagojevich_0002.jpg,Prince_Willem-Alexander_0003.jpg,0.726436,1,1
1783,Arantxa_Sanchez-Vicario,Jean-Francois_Pontal,swap_Arantxa_Sanchez-Vicario_0001_in_Jean-Francois_Pontal_0002.jpg,Arantxa_Sanchez-Vicario_0001.jpg,Jean-Francois_Pontal_0002.jpg,0.729529,1,1
1784,Larry_Thompson,Martha_Beatriz_Roque,swap_Larry_Thompson_0004_in_Martha_Beatriz_Roque_0002.jpg,Larry_Thompson_0004.jpg,Martha_Beatriz_Roque_0002.jpg,0.752217,1,1
1785,Justine_Pasek,Jennifer_Connelly,swap_Justine_Pasek_0007_in_Jennifer_Connelly_0003.jpg,Justine_Pasek_0007.jpg,Jennifer_Connelly_0003.jpg,0.712710,1,1
1786,Harry_Belafonte,David_Dodge,swap_Harry_Belafonte_0001_in_David_Dodge_0002.jpg,Harry_Belafonte_0001.jpg,David_Dodge_0002.jpg,0.791994,1,1
1787,Sila_Calderon,Valdas_Adamkus,swap_Sila_Calderon_0003_in_Valdas_Adamkus_0001.jpg,Sila_Calderon_0003.jpg,Valdas_Adamkus_0001.jpg,0.759508,1,1
1788,Pierce_Brosnan,Lindsay_Benko,swap_Pierce_Brosnan_0010_in_Lindsay_Benko_0001.jpg,Pierce_Brosnan_0010.jpg,Lindsay_Benko_0001.jpg,0.726733,1,1
1789,Nancy_Sinatra,Antonio_Trillanes,swap_Nancy_Sinatra_0002_in_Antonio_Trillanes_0003.jpg,Nancy_Sinatra_0002.jpg,Antonio_Trillanes_0003.jpg,0.696233,1,1
1790,Peter_Harrison,Alice_Fisher,swap_Peter_Harrison_0002_in_Alice_Fisher_0002.jpg,Peter_Harrison_0002.jpg,Alice_Fisher_0002.jpg,0.660010,1,1
1791,Bill_Simon,Charles_Kartman,swap_Bill_Simon_0009_in_Charles_Kartman_0001.jpg,Bill_Simon_0009.jpg,Charles_Kartman_0001.jpg,0.732442,1,1
1792,Vaclav_Havel,Guillaume_Soro,swap_Vaclav_Havel_0005_in_Guillaume_Soro_0001.jpg,Vaclav_Havel_0005.jpg,Guillaume_Soro_0001.jpg,0.819561,1,1
1793,Paul_Wolfowitz,Gustavo_Kuerten,swap_Paul_Wolfowitz_0005_in_Gustavo_Kuerten_0002.jpg,Paul_Wolfowitz_0005.jpg,Gustavo_Kuerten_0002.jpg,0.798371,1,1
1794,Al_Sharpton,Steven_Seagal,swap_Al_Sharpton_0001_in_Steven_Seagal_0001.jpg,Al_Sharpton_0001.jpg,Steven_Seagal_0001.jpg,0.719211,1,1
1795,Olivia_Newton-John,Steve_Nash,swap_Olivia_Newton-John_0001_in_Steve_Nash_0004.jpg,Olivia_Newton-John_0001.jpg,Steve_Nash_0004.jpg,0.781646,1,1
1796,Job_Cohen,Wolfgang_Schuessel,swap_Job_Cohen_0001_in_Wolfgang_Schuessel_0003.jpg,Job_Cohen_0001.jpg,Wolfgang_Schuessel_0003.jpg,0.711008,1,1
1797,Tyra_Banks,Sadie_Frost,swap_Tyra_Banks_0001_in_Sadie_Frost_0002.jpg,Tyra_Banks_0001.jpg,Sadie_Frost_0002.jpg,0.748291,1,1
1798,Derek_Lowe,Warren_Buffett,swap_Derek_Lowe_0001_in_Warren_Buffett_0002.jpg,Derek_Lowe_0001.jpg,Warren_Buffett_0002.jpg,0.703794,1,1
1799,Billy_Sollie,Claire_Danes,swap_Billy_Sollie_0001_in_Claire_Danes_0002.jpg,Billy_Sollie_0001.jpg,Claire_Danes_0002.jpg,0.785483,1,1
1800,Terrell_Suggs,Juanes,swap_Terrell_Suggs_0002_in_Juanes_0001.jpg,Terrell_Suggs_0002.jpg,Juanes_0001.jpg,0.720813,1,1
1801,Rick_Barnes,Kimi_Raikkonen,swap_Rick_Barnes_0003_in_Kimi_Raikkonen_0003.jpg,Rick_Barnes_0003.jpg,Kimi_Raikkonen_0003.jpg,0.780111,1,1
1802,David_Coulthard,Elizabeth_Taylor,swap_David_Coulthard_0002_in_Elizabeth_Taylor_0001.jpg,David_Coulthard_0002.jpg,Elizabeth_Taylor_0001.jpg,0.811746,1,1
1803,Rainer_Schuettler,Gianna_Angelopoulos-Daskalaki,swap_Rainer_Schuettler_0001_in_Gianna_Angelopoulos-Daskalaki_0001.jpg,Rainer_Schuettler_0001.jpg,Gianna_Angelopoulos-Daskalaki_0001.jpg,0.734879,1,1
1804,David_Dodge,Len_Jenoff,swap_David_Dodge_0002_in_Len_Jenoff_0002.jpg,David_Dodge_0002.jpg,Len_Jenoff_0002.jpg,0.762485,1,1
1805,Hilmi_Ozkok,Lisa_Ling,swap_Hilmi_Ozkok_0001_in_Lisa_Ling_0002.jpg,Hilmi_Ozkok_0001.jpg,Lisa_Ling_0002.jpg,0.741480,1,1
1806,Robinson_Stevenin,Samira_Makhmalbaf,swap_Robinson_Stevenin_0002_in_Samira_Makhmalbaf_0002.jpg,Robinson_Stevenin_0002.jpg,Samira_Makhmalbaf_0002.jpg,0.761566,1,1
1807,Gerhard_Schroeder,Claire_Danes,swap_Gerhard_Schroeder_0068_in_Claire_Danes_0002.jpg,Gerhard_Schroeder_0068.jpg,Claire_Danes_0002.jpg,0.767584,1,1
1808,Akbar_Hashemi_Rafsanjani,Harrison_Ford,swap_Akbar_Hashemi_Rafsanjani_0002_in_Harrison_Ford_0007.jpg,Akbar_Hashemi_Rafsanjani_0002.jpg,Harrison_Ford_0007.jpg,0.746507,1,1
1809,Robert_Redford,Ishaq_Shahryar,swap_Robert_Redford_0001_in_Ishaq_Shahryar_0001.jpg,Robert_Redford_0001.jpg,Ishaq_Shahryar_0001.jpg,-0.026750,0,0
1810,Meryl_Streep,Priscilla_Presley,swap_Meryl_Streep_0006_in_Priscilla_Presley_0002.jpg,Meryl_Streep_0006.jpg,Priscilla_Presley_0002.jpg,0.755663,1,1
1811,Paul_Martin,Ricardo_Maduro,swap_Paul_Martin_0005_in_Ricardo_Maduro_0002.jpg,Paul_Martin_0005.jpg,Ricardo_Maduro_0002.jpg,0.730682,1,1
1812,Gonzalo_Sanchez_de_Lozada,Giuseppe_Gibilisco,swap_Gonzalo_Sanchez_de_Lozada_0002_in_Giuseppe_Gibilisco_0003.jpg,Gonzalo_Sanchez_de_Lozada_0002.jpg,Giuseppe_Gibilisco_0003.jpg,0.748778,1,1
1813,Richard_Branson,Nicolas_Escude,swap_Richard_Branson_0002_in_Nicolas_Escude_0002.jpg,Richard_Branson_0002.jpg,Nicolas_Escude_0002.jpg,0.770270,1,1
1814,Tommy_Robredo,Robert_Ehrlich,swap_Tommy_Robredo_0003_in_Robert_Ehrlich_0001.jpg,Tommy_Robredo_0003.jpg,Robert_Ehrlich_0001.jpg,0.705160,1,1
1815,Stefano_Accorsi,Robert_Blake,swap_Stefano_Accorsi_0001_in_Robert_Blake_0006.jpg,Stefano_Accorsi_0001.jpg,Robert_Blake_0006.jpg,0.813180,1,1
1816,Robert_Mueller,Ron_Howard,swap_Robert_Mueller_0002_in_Ron_Howard_0002.jpg,Robert_Mueller_0002.jpg,Ron_Howard_0002.jpg,0.759065,1,1
1817,Miguel_Contreras,Ai_Sugiyama,swap_Miguel_Contreras_0001_in_Ai_Sugiyama_0001.jpg,Miguel_Contreras_0001.jpg,Ai_Sugiyama_0001.jpg,0.668454,1,1
1818,Akbar_Hashemi_Rafsanjani,Juan_Manuel_Marquez,swap_Akbar_Hashemi_Rafsanjani_0001_in_Juan_Manuel_Marquez_0003.jpg,Akbar_Hashemi_Rafsanjani_0001.jpg,Juan_Manuel_Marquez_0003.jpg,0.751982,1,1
1819,Butch_Davis,Roger_Clemens,swap_Butch_Davis_0002_in_Roger_Clemens_0002.jpg,Butch_Davis_0002.jpg,Roger_Clemens_0002.jpg,0.680183,1,1
1820,Erik_Morales,Sheryl_Crow,swap_Erik_Morales_0002_in_Sheryl_Crow_0005.jpg,Erik_Morales_0002.jpg,Sheryl_Crow_0005.jpg,0.859735,1,1
1821,Doris_Roberts,Amelia_Vega,swap_Doris_Roberts_0001_in_Amelia_Vega_0005.jpg,Doris_Roberts_0001.jpg,Amelia_Vega_0005.jpg,0.793502,1,1
1822,Bode_Miller,Arnold_Schwarzenegger,swap_Bode_Miller_0001_in_Arnold_Schwarzenegger_0039.jpg,Bode_Miller_0001.jpg,Arnold_Schwarzenegger_0039.jpg,0.781573,1,1
1823,Pupi_Avati,Celine_Dion,swap_Pupi_Avati_0001_in_Celine_Dion_0002.jpg,Pupi_Avati_0001.jpg,Celine_Dion_0002.jpg,0.028081,0,0
1824,Patrick_Roy,Charlton_Heston,swap_Patrick_Roy_0002_in_Charlton_Heston_0006.jpg,Patrick_Roy_0002.jpg,Charlton_Heston_0006.jpg,0.802561,1,1
1825,Tim_Henman,Raymond_Odierno,swap_Tim_Henman_0019_in_Raymond_Odierno_0001.jpg,Tim_Henman_0019.jpg,Raymond_Odierno_0001.jpg,0.644291,1,1
1826,Carlos_Mesa,Rupert_Grint,swap_Carlos_Mesa_0001_in_Rupert_Grint_0002.jpg,Carlos_Mesa_0001.jpg,Rupert_Grint_0002.jpg,0.708713,1,1
1827,Hee-Won_Han,Leonid_Kuchma,swap_Hee-Won_Han_0003_in_Leonid_Kuchma_0001.jpg,Hee-Won_Han_0003.jpg,Leonid_Kuchma_0001.jpg,0.772609,1,1
1828,Queen_Elizabeth_II,Larry_Lucchino,swap_Queen_Elizabeth_II_0005_in_Larry_Lucchino_0002.jpg,Queen_Elizabeth_II_0005.jpg,Larry_Lucchino_0002.jpg,0.661842,1,1
1829,Rosemarie_Stack,Rita_Moreno,swap_Rosemarie_Stack_0002_in_Rita_Moreno_0002.jpg,Rosemarie_Stack_0002.jpg,Rita_Moreno_0002.jpg,0.099273,0,0
1830,Daniela_Hantuchova,Tsutomu_Takebe,swap_Daniela_Hantuchova_0001_in_Tsutomu_Takebe_0002.jpg,Daniela_Hantuchova_0001.jpg,Tsutomu_Takebe_0002.jpg,0.645637,1,1
1831,Tony_Shalhoub,Atal_Bihari_Vajpayee,swap_Tony_Shalhoub_0004_in_Atal_Bihari_Vajpayee_0013.jpg,Tony_Shalhoub_0004.jpg,Atal_Bihari_Vajpayee_0013.jpg,0.760323,1,1
1832,Jan-Michael_Gambill,Arye_Mekel,swap_Jan-Michael_Gambill_0002_in_Arye_Mekel_0002.jpg,Jan-Michael_Gambill_0002.jpg,Arye_Mekel_0002.jpg,0.670151,1,1
1833,Dennis_Hastert,King_Abdullah_II,swap_Dennis_Hastert_0001_in_King_Abdullah_II_0004.jpg,Dennis_Hastert_0001.jpg,King_Abdullah_II_0004.jpg,0.773455,1,1
1834,Edmund_Stoiber,Paul_Kagame,swap_Edmund_Stoiber_0007_in_Paul_Kagame_0001.jpg,Edmund_Stoiber_0007.jpg,Paul_Kagame_0001.jpg,0.804773,1,1
1835,Raoul_Ruiz,Mahmoud_Abbas,swap_Raoul_Ruiz_0001_in_Mahmoud_Abbas_0005.jpg,Raoul_Ruiz_0001.jpg,Mahmoud_Abbas_0005.jpg,0.714011,1,1
1836,Michael_Powell,Tom_Glavine,swap_Michael_Powell_0004_in_Tom_Glavine_0001.jpg,Michael_Powell_0004.jpg,Tom_Glavine_0001.jpg,0.021973,0,0
1837,Paul_Shanley,Ralph_Firman,swap_Paul_Shanley_0001_in_Ralph_Firman_0002.jpg,Paul_Shanley_0001.jpg,Ralph_Firman_0002.jpg,0.734760,1,1
1838,Sebastian_Saja,George_Tenet,swap_Sebastian_Saja_0001_in_George_Tenet_0001.jpg,Sebastian_Saja_0001.jpg,George_Tenet_0001.jpg,0.688335,1,1
1839,Bernard_Lord,Ben_Howland,swap_Bernard_Lord_0002_in_Ben_Howland_0004.jpg,Bernard_Lord_0002.jpg,Ben_Howland_0004.jpg,0.780702,1,1
1840,Aldo_Paredes,Margaret_Thatcher,swap_Aldo_Paredes_0001_in_Margaret_Thatcher_0001.jpg,Aldo_Paredes_0001.jpg,Margaret_Thatcher_0001.jpg,0.773966,1,1
1841,Anders_Fogh_Rasmussen,Rick_Wagoner,swap_Anders_Fogh_Rasmussen_0004_in_Rick_Wagoner_0002.jpg,Anders_Fogh_Rasmussen_0004.jpg,Rick_Wagoner_0002.jpg,0.808498,1,1
1842,Conan_OBrien,Sachiko_Yamada,swap_Conan_OBrien_0003_in_Sachiko_Yamada_0004.jpg,Conan_OBrien_0003.jpg,Sachiko_Yamada_0004.jpg,0.684139,1,1
1843,Naomi_Watts,Abdullatif_Sener,swap_Naomi_Watts_0017_in_Abdullatif_Sener_0002.jpg,Naomi_Watts_0017.jpg,Abdullatif_Sener_0002.jpg,0.732518,1,1
1844,Liza_Minnelli,Kifah_Ajouri,swap_Liza_Minnelli_0004_in_Kifah_Ajouri_0001.jpg,Liza_Minnelli_0004.jpg,Kifah_Ajouri_0001.jpg,0.828743,1,1
1845,Michael_Phelps,Eve_Pelletier,swap_Michael_Phelps_0001_in_Eve_Pelletier_0002.jpg,Michael_Phelps_0001.jpg,Eve_Pelletier_0002.jpg,0.758804,1,1
1846,Romano_Prodi,Zhang_Ziyi,swap_Romano_Prodi_0007_in_Zhang_Ziyi_0004.jpg,Romano_Prodi_0007.jpg,Zhang_Ziyi_0004.jpg,0.684765,1,1
1847,Cecilia_Bolocco,Muhammad_Ali,swap_Cecilia_Bolocco_0003_in_Muhammad_Ali_0006.jpg,Cecilia_Bolocco_0003.jpg,Muhammad_Ali_0006.jpg,0.777295,1,1
